103102 - 0 for period 133 to 144
103102, 133, Brought Forward Balance,,,,12509129.9
103102,133, Receipt,459,19/01/2011,41200,,Opd/Ipd - Patient fees &amp; Amb. Income, Rv12667,
103102,133, Payment - GL,183,19/01/2011,,30000,Focus Herman - Technical work , pv1010,
103102,133, Receipt,460,20/01/2011,7500,,Opd/Ipd - Patient fees &amp; Amb. Income, Rv12668,
103102,133, Payment - GL,184,20/01/2011,,34000,Sofia Humri - Doctors &amp; Technician visit expense, Pv1011,
103102,133, Receipt,461,21/01/2011,19000,,Opd/Ipd - Patient fees &amp; Amb. Income, Rv12669,
103102,133, Receipt,573,22/01/2011,59500,,Opd/Ipd - Patient fees &amp; Amb. Income, Rv12670,
103102,133, Receipt,574,24/01/2011,60500,,Opd/Ipd - Patient fees &amp; Amb. Income, Rv12671,
103102,133, Receipt,575,25/01/2011,67000,,Opd/Ipd - Patient fees &amp; Amb. Income, Rv12672,
103102,133, Payment - GL,186,25/01/2011,,37000,Sofia Humri - Diesel for Cr. T 132 AQN, pv1013,
103102,133, Payment - GL,216,25/01/2011,,15000,Sofia Humri - Kununua Gauze, Pv1027,
103102,133, Payment - GL,217,25/01/2011,,112724.35,TANESCO - Febr 2011 Electricity bill, Pv1028,
103102,133, Receipt,576,26/01/2011,39400,,Opd/Ipd - Patient fees &amp; Amb. Income, Rv12673,
103102,133, Payment - GL,185,26/01/2011,,64693,TANESCO - Jan 2011 Electricity bill, Pv1012,
103102,133, Receipt,577,27/01/2011,35500,,Opd/Ipd - Patient fees &amp; Amb. Income, Rv12674,
103102,133, Receipt,578,28/01/2011,57500,,Opd/Ipd - Patient fees &amp; Amb. Income, Rv12675,
103102,133, Receipt,579,29/01/2011,71500,,Opd/Ipd - Patient fees &amp; Amb. Income, Rv12676,
103102,133, Receipt,580,31/01/2011,86500,,Opd/Ipd - Patient fees &amp; Amb. Income, Rv12677,
103102,133, Receipt,582,31/01/2011,3000000,,HLH - Revenue suport Jan 2011, rv 12673,
103102,133, Payment - GL,187,31/01/2011,,3642975,GLHC - Jan 2011 Salary &amp; wages, Pv1014,
103102, 133, Period Total,,,142107.65
103102,134, Receipt,581,01/02/2011,47000,,Opd/Ipd - Patient fees &amp; Amb. Income, Rv12679,
103102,134, Payment - GL,190,01/02/2011,,37000,Sofia Humri - Diesel for Cr. T 132 AQN, pv1017,
103102,134, Receipt,583,02/02/2011,57500,,Opd/Ipd - Patient fees &amp; Amb. Income, Rv12680,
103102,134, Receipt,584,03/02/2011,66000,,Opd/Ipd - Patient fees &amp; Amb. Income, Rv12681,
103102,134, Receipt,585,04/02/2011,70000,,Opd/Ipd - Patient fees &amp; Amb. Income, Rv12682,
103102,134, Receipt,586,05/02/2011,108800,,Opd/Ipd - Patient fees &amp; Amb. Income, Rv12683,
103102,134, Payment - GL,191,05/02/2011,,37000,Sofia Humri - Diesel for Cr. T 132 AQN, pv1018,
103102,134, Payment - GL,188,06/02/2011,,36500,Andrea Shop - Foma soap, Pv1015,
103102,134, Receipt,587,08/02/2011,91300,,Opd/Ipd - Patient fees &amp; Amb. Income, Rv12684,
103102,134, Receipt,628,08/02/2011,31500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12685,
103102,134, Receipt,629,09/02/2011,49100,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12686,
103102,134, Payment - GL,392,09/02/2011,,9000,Sophia Humri- Bus Fare for haydom Safari,pv1016,
103102,134, Receipt,630,10/02/2011,16500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12687,
103102,134, Receipt,631,11/02/2011,65500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12688,
103102,134, Receipt,632,12/02/2011,41000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12689,
103102,134, Receipt,633,14/02/2011,76800,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12690,
103102,134, Payment - GL,192,14/02/2011,,6400,Sofia Humri - Kilimanjaro water &amp; rice, Pv1019,
103102,134, Payment - GL,194,14/02/2011,,14000,Sofia Humri - 2Pcs of blankets, Pv1021,
103102,134, Receipt,634,15/02/2011,139500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12691,
103102,134, Receipt,635,16/02/2011,28500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12692,
103102,134, Payment - GL,193,16/02/2011,,32250,Sofia Humri - Doctors  visit expense, Pv1020,
103102,134, Receipt,636,17/02/2011,45000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12693,
103102,134, Receipt,637,18/02/2011,31500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12694,
103102,134, Receipt,638,19/02/2011,41700,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12695,
103102,134, Receipt,639,21/02/2011,109500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12696,
103102,134, Receipt,640,22/02/2011,18500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12697,
103102,134, Payment - GL,195,22/02/2011,,28800,Dr. Bayyo - Soda for Doctors visit, Pv1022,
103102,134, Payment - GL,196,22/02/2011,,1000,Daudi Bayo - Manila ya kufungia pazia, Pv1023,
103102,134, Payment - GL,197,22/02/2011,,34000,Daudi Bayo - Kilmanjaro water &amp; Bis. for doctors visit, Pv1024,
103102,134, Payment - GL,198,22/02/2011,,20000,Daudi Bayo - Stationary expenses, Pv1025,
103102,134, Payment - GL,199,22/02/2011,,5000,Daudi Bayo - Carbon copy, Pv1026,
103102,134, Receipt,641,23/02/2011,94000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12698,
103102,134, Payment - GL,218,23/02/2011,,150000,Gabriel Galway - Indicative poster, Pv1029,
103102,134, Receipt,642,24/02/2011,9000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12699,
103102,134, Receipt,643,25/02/2011,35500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12700,
103102,134, Payment - GL,219,25/02/2011,,40000,Sofia Humri - Kibarua ya kukata michongoma, Pvpv1030,
103102,134, Payment - GL,393,25/02/2011,,112724.35,Sophia Humri-payment for electric  bill,pv1028,
103102,134, Payment - GL,394,25/02/2011,,15000,Sophia Humri- purchase of gauze,pv1027,
103102,134, Receipt,535,26/02/2011,26000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12801,
103102,134, Receipt,537,28/02/2011,128500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12802,
103102,134, Payment - GL,220,28/02/2011,,20000,Simon Duru - Slashing grasses &amp; proning trees, Pv1031,
103102,134, Payment - GL,221,28/02/2011,,30000,Emanuel, Julias &amp; Adam -Slashing grass, Pv1032,
103102,134, Payment - GL,222,28/02/2011,,20000,Sofia Humri - Doctors  visit expense, Pv1033,
103102,134, Payment - GL,223,28/02/2011,,20000,Anjela Emanuel - Cooking Wages for doctors visit day, pv1034,
103102,134, Payment - GL,224,28/02/2011,,3552133,GLHC - Febr. 2011 salary &amp; wages, Pv1035,
103102, 134, Period Total,,,,2792607.35
103102,135, Receipt,538,01/03/2011,51600,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12803,
103102,135, Receipt,539,02/03/2011,38000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12804,
103102,135, Payment - GL,225,02/03/2011,,20000,Nurse &amp; Driver - Safari allowance, Pv1036,
103102,135, Receipt,540,03/03/2011,85000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12805,
103102,135, Receipt,541,04/03/2011,67500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12806,
103102,135, Receipt,542,05/03/2011,14000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12807,
103102,135, Receipt,543,06/03/2011,25000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12808,
103102,135, Receipt,544,07/03/2011,41500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12809,
103102,135, Receipt,545,08/03/2011,57500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12810,
103102,135, Payment - GL,226,08/03/2011,,20000,sofia Humri - 2days safari allowance, Pv1037,
103102,135, Receipt,588,09/03/2011,39000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12811,
103102,135, Receipt,589,10/03/2011,59000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12812,
103102,135, Receipt,590,11/03/2011,2600000,,HLH - Revenue support March. 2011, rv12813,
103102,135, Receipt,591,11/03/2011,105000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12814,
103102,135, Receipt,592,12/03/2011,56500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12815,
103102,135, Receipt,593,13/03/2011,105200,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12816,
103102,135, Receipt,594,14/03/2011,109300,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12817,
103102,135, Payment - GL,227,14/03/2011,,30000,Sofia humri - Soap for cleaness, Pv1038,
103102,135, Receipt,595,15/03/2011,16500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12818,
103102,135, Payment - GL,228,15/03/2011,,4000,Drever &amp; Nurse - Food allowance at katesh, Pv1039,
103102,135, Receipt,596,16/03/2011,79000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12819,
103102,135, Receipt,597,17/03/2011,78500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12820,
103102,135, Receipt,599,18/03/2011,59000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12822,
103102,135, Receipt,598,19/03/2011,175500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12821,
103102,135, Receipt,600,21/03/2011,87900,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12823,
103102,135, Payment - GL,229,21/03/2011,,98660,TANESCO - March 2011 Electricity bill, Pv1040,
103102,135, Payment - GL,230,21/03/2011,,33000,Sofia Humri - Diesel for Cr. T 132 AQN, pv1041,
103102,135, Payment - GL,231,21/03/2011,,12000,Drever &amp; CO - Haydom safari allowance, Pv1042,
103102,135, Receipt,601,22/03/2011,140600,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12824,
103102,135, Payment - GL,232,22/03/2011,,39900,Sofia Humri - Guest visit expenses, Pv1043,
103102,135, Receipt,602,23/03/2011,70000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12825,
103102,135, Receipt,603,24/03/2011,94500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12826,
103102,135, Receipt,604,25/03/2011,43100,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12827,
103102,135, Payment - GL,233,25/03/2011,,6000,Sofia Humri - Bus fare for Katesh safari, Pv1044,
103102,135, Receipt,605,26/03/2011,63800,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12828,
103102,135, Receipt,606,28/03/2011,93700,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12829,
103102,135, Receipt,607,29/03/2011,96000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12830,
103102,135, Receipt,608,30/03/2011,68500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12831,
103102,135, Receipt,609,31/03/2011,44500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12832,
103102,135, Payment - GL,234,31/03/2011,,6000,Sofia Humri - Magazines &amp; Toach batery, Pv1045,
103102,135, Payment - GL,235,31/03/2011,,3552133,GLHC - March salary &amp; wages, Pv1046,
103102, 135, Period Total,,,843507
103102,136, Receipt,610,01/04/2011,23000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12833,
103102,136, Receipt,611,02/04/2011,30500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12834,
103102,136, Receipt,612,03/04/2011,58500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12835,
103102,136, Receipt,613,04/04/2011,246500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12836,
103102,136, Receipt,614,05/04/2011,61000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12837,
103102,136, Receipt,615,06/04/2011,38500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12838,
103102,136, Receipt,616,07/04/2011,69000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12839,
103102,136, Receipt,617,08/04/2011,38500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12840,
103102,136, Receipt,618,09/04/2011,29500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12841,
103102,136, Receipt,619,09/04/2011,2000000,,HLH - Revenue support April. 2011, rv12842,
103102,136, Receipt,620,11/04/2011,106500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12843,
103102,136, Receipt,621,12/04/2011,149500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12844,
103102,136, Payment - GL,236,12/04/2011,,30000,Daudi Bayo - Gauze rola, Pv1047,
103102,136, Receipt,622,13/04/2011,61300,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12845,
103102,136, Receipt,623,14/04/2011,86000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12846,
103102,136, Receipt,624,15/04/2011,53500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12847,
103102,136, Receipt,625,16/04/2011,33500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12848,
103102,136, Receipt,626,17/04/2011,21000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12849,
103102,136, Receipt,627,18/04/2011,44000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12850,
103102,136, Receipt,462,19/04/2011,122900,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12051,
103102,136, Payment - GL,237,19/04/2011,,40700,Sofia Humri - Doctors  visit expense, Pv1048,
103102,136, Receipt,463,20/04/2011,33000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12052,
103102,136, Receipt,464,21/04/2011,36000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12053,
103102,136, Receipt,465,22/04/2011,59600,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12054,
103102,136, Receipt,466,23/04/2011,78000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12055,
103102,136, Payment - GL,242,23/04/2011,,31000,Sofia humri - Soap for cleaness, Pv1049,
103102,136, Payment - GL,243,23/04/2011,,95000,TANESCO - April 2011 Electricity bill, Pv1050,
103102,136, Receipt,467,25/04/2011,54000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12056,
103102,136, Receipt,468,26/04/2011,55000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12057,
103102,136, Receipt,469,27/04/2011,44500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12058,
103102,136, Payment - GL,244,27/04/2011,,94528,Sofia Humri - Diesel for Cr. T 132 AQN, pv1051,
103102,136, Payment - GL,245,27/04/2011,,63900,Sofia Humri - Diesel for Cr. T 132 AQN, pv1052,
103102,136, Payment - GL,246,27/04/2011,,5000,Sofia Humri - Cash book, Pv1053,
103102,136, Receipt,470,28/04/2011,84100,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12059,
103102,136, Payment - GL,247,28/04/2011,,10000,Daudi Bayo - Haydom safari allowance, Pv1054,
103102,136, Receipt,471,29/04/2011,79000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12060,
103102,136, Receipt,472,30/04/2011,38500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12061,
103102,136, Payment - GL,248,30/04/2011,,12000,Sofia Humri - Magazines for packaging medicines, Pv1055,
103102,136, Payment - GL,249,30/04/2011,,3530306,GLHC - April salary &amp; wages, Pv1056,
103102, 136, Period Total,,,,77534
103102,137, Receipt,473,02/05/2011,164000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12062,
103102,137, Receipt,474,03/05/2011,38500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12063,
103102,137, Receipt,475,04/05/2011,70500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12064,
103102,137, Receipt,476,05/05/2011,49500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12065,
103102,137, Payment - GL,250,05/05/2011,,10000,Sofia Humri - Safari allowance, Pv1057,
103102,137, Receipt,477,06/05/2011,34000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12066,
103102,137, Payment - GL,251,06/05/2011,,5000,Agnesi - Safari allowance, Pv1058,
103102,137, Receipt,478,07/05/2011,49000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12067,
103102,137, Receipt,479,08/05/2011,17500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12068,
103102,137, Receipt,480,09/05/2011,75000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12069,
103102,137, Payment - GL,252,09/05/2011,,44600,Sofia Humri - Diesel for Cr. T 132 AQN, pv1059,
103102,137, Receipt,481,10/05/2011,112500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12070,
103102,137, Receipt,482,11/05/2011,56500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12071,
103102,137, Payment - GL,253,11/05/2011,,22500,Sofia Humri - Diesel for Cr. T 132 AQN, pv1060,
103102,137, Receipt,483,13/05/2011,110000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12072,
103102,137, Receipt,484,14/05/2011,57500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12073,
103102,137, Receipt,485,16/05/2011,56000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12074,
103102,137, Payment - GL,254,16/05/2011,,10000,Sofia Humri - Safari allowance, Pv1061,
103102,137, Receipt,486,17/05/2011,229600,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12075,
103102,137, Payment - GL,255,17/05/2011,,111500,Sofia Humri - Diesel for Cr. T 132 AQN, pv1062,
103102,137, Payment - GL,256,17/05/2011,,23000,Sofia Humri - Diesel for Cr. T 132 AQN, pv1063,
103102,137, Payment - GL,257,17/05/2011,,43350,Sofia Humri - Doctors  visit expense, Pv1064,
103102,137, Receipt,495,18/05/2011,195500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12076,
103102,137, Receipt,497,19/05/2011,1800000,,HLH - Revenue support Nov. 2011, rv12077,
103102,137, Receipt,501,19/05/2011,60000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12079,
103102,137, Payment - GL,258,19/05/2011,,48000,Sofia Humri - Purchase of medicine, Pv1065,
103102,137, Payment - GL,259,19/05/2011,,10000,Agness - Haydom safari allowance, Pv1066,
103102,137, Receipt,499,20/05/2011,106000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12078,
103102,137, Receipt,503,21/05/2011,53500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12080,
103102,137, Receipt,504,23/05/2011,130000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12081,
103102,137, Receipt,506,24/05/2011,92200,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12082,
103102,137, Receipt,507,25/05/2011,99500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12083,
103102,137, Receipt,508,26/05/2011,97000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12084,
103102,137, Receipt,509,27/05/2011,106100,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12085,
103102,137, Payment - GL,260,27/05/2011,,10000,Petro Gadiye - Kupiga rangi, Pv1067,
103102,137, Payment - GL,261,27/05/2011,,44600,Sofia Humri - Diesel for Cr. T 132 AQN, pv1068,
103102,137, Receipt,511,28/05/2011,22500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12086,
103102,137, Receipt,512,30/05/2011,80000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12087,
103102,137, Receipt,707,30/05/2011,500,,Opd/Ipd-Patient fees&amp;Amb.Income,understate Rv12087,
103102,137, Receipt,513,31/05/2011,45000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12088,
103102, 137, Period Total,,,3625350
103102,138, Receipt,514,01/06/2011,74000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12089,
103102,138, Payment - GL,262,01/06/2011,,10000,Adam Paulo - Hiring of his motorbycle, Pv1069,
103102,138, Receipt,516,02/06/2011,89700,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12090,
103102,138, Payment - GL,263,02/06/2011,,2000,Daudi - Photocopy (stationary expense), pv1070,
103102,138, Payment - GL,264,02/06/2011,,31000,Daudi - Foma soap, Pv1071,
103102,138, Payment - GL,265,02/06/2011,,89200,Daudi Bayo - Diesel for car. T 132 AQN, pv1072,
103102,138, Payment - GL,266,02/06/2011,,12500,Daudi Bayo - Mopa ya Kudekia na Kutuma bima, Pv1073,
103102,138, Receipt,517,03/06/2011,46300,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12091,
103102,138, Payment - GL,267,03/06/2011,,10000,Daudi Bayo - Katesh safari allowance, Pv1074,
103102,138, Receipt,518,04/06/2011,45000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12092,
103102,138, Receipt,519,06/06/2011,146000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12093,
103102,138, Receipt,520,07/06/2011,88500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12094,
103102,138, Receipt,521,08/06/2011,108600,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12095,
103102,138, Receipt,522,09/06/2011,68500,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12096,
103102,138, Receipt,523,10/06/2011,64000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12097,
103102,138, Payment - GL,268,10/06/2011,,45000,Sofia Humri - Diesel for Cr. T 132 AQN, pv1075,
103102,138, Receipt,525,11/06/2011,36000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12098,
103102,138, Payment - GL,269,11/06/2011,,66900,Sofia Humri - Diesel for Cr. T 132 AQN, pv1076,
103102,138, Receipt,526,13/06/2011,63000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12099,
103102,138, Payment - GL,271,13/06/2011,,11600,Sofia Humri - Kilimanjaro water &amp; rice, Pv1078,
103102,138, Payment - GL,272,13/06/2011,,3000,Sofia Humri - Cooking oil, Pv1079,
103102,138, Receipt,528,14/06/2011,259000,,Opd/IPD - Patient fees &amp; Amb. Income, Rv12100,
103102,138, Receipt,487,15/06/2011,59500,,Income Inpatient &amp; Opd rv12151/2011,
103102,138, Payment - GL,270,15/06/2011,,62650,Sofia Humri - Doctors  visit expense, Pv1077,
103102,138, Payment - GL,273,16/06/2011,,66900,Sofia Humri - Diesel for Cr. T 132 AQN, pv1080,
103102,138, Receipt,488,17/06/2011,94200,,Income Inpatient &amp; Opd rv12152/2011,
103102,138, Receipt,489,18/06/2011,27000,,Income Inpatient &amp; Opd rv12153/2011,
103102,138, Receipt,490,19/06/2011,81000,,Income Inpatient &amp; Opd rv12154/2011,
103102,138, Receipt,491,20/06/2011,64500,,Income Inpatient &amp; Opd rv12155/2011,
103102,138, Receipt,492,21/06/2011,104700,,Income Inpatient &amp; Opd Car T132 AQN rv12156/2011,
103102,138, Payment - GL,274,21/06/2011,,44600,Sofia Humri - Diesel for Cr. T 132 AQN, pv1081,
103102,138, Payment - GL,275,21/06/2011,,23000,Sofia Humri - Diesel for Car. T 132 AQN, pv1082,
103102,138, Payment - GL,276,21/06/2011,,37000,Sofia Humri - Kerosine, Pv1083,
103102,138, Payment - GL,277,21/06/2011,,151519.15,TANESCO - Jun 2011 Electricity bill, Pv1084,
103102,138, Receipt,493,22/06/2011,98500,,Income Inpatient &amp; Opd rv12157/2011,
103102,138, Receipt,494,23/06/2011,21000,,Income Inpatient &amp; Opd rv12158/2011,
103102,138, Receipt,496,24/06/2011,71000,,Income Inpatient &amp; Opd rv12159/2011,
103102,138, Payment - GL,278,24/06/2011,,46000,Sofia Humri - Diesel for Car. T 132 AQN, pv1085,
103102,138, Payment - GL,279,24/06/2011,,23000,Sofia Humri - Diesel for Car. T 132 AQN, pv1086,
103102,138, Receipt,498,25/06/2011,55000,,Income Inpatient &amp; Opd rv12160/2011,
103102,138, Receipt,500,27/06/2011,58500,,Income Inpatient &amp; Opd rv12161/2011,
103102,138, Receipt,502,28/06/2011,124500,,Income Inpatient &amp; Opd Car T132 AQN rv12162/2011,
103102,138, Receipt,505,29/06/2011,96000,,Income Inpatient &amp; Opd Car T132 AQN rv12163/2011,
103102,138, Receipt,510,30/06/2011,86500,,Income Inpatient &amp; Opd  rv12164/2011,
103102,138, Payment - GL,280,30/06/2011,,4000,Emanuel Sanka - Katesh safari allowance, Pv1087,
103102, 138, Period Total,,,1390630.85
103102,139, Receipt,515,01/07/2011,2200000,,Health cetre suport from HLH RV12165/2011,
103102,139, Receipt,524,01/07/2011,70500,,Income Inpatient &amp; Opd  rv12166/2011,
103102,139, Receipt,527,02/07/2011,104600,,Income Inpatient &amp; Opd  rv12167/2011,
103102,139, Receipt,529,04/07/2011,86500,,Income Inpatient &amp; Opd Car T132 AQN rv12168/2011,
103102,139, Receipt,530,05/07/2011,54000,,Income Inpatient &amp; Opd  rv12169/2011,
